subject_number,condition,group,time_f1,time_f2,time_f3,time_f4,time_f5,time_f6,time_f7,time_f8,time_f9,time_f10,time_f11,time_f12,time_f13,time_f14,time_f15,time_f16,time_f17,time_f18,time_f19,time_f20,time_f21,time_f22,time_f23,time_f24,time_f25,time_f26,time_f27,time_f28,time_f29,time_f30,time_f31,time_f32,time_f33,time_f34,time_f35,time_f36,time_f37,time_f38,time_f39,time_f40,time_f41,time_f42,time_f43,time_f44,time_f45,time_f46,time_f47,time_f48,time_f49,time_f50,time_f51,time_f52,time_f53,time_f54,time_f55,time_f56,freq_f1,freq_f2,freq_f3,freq_f4,freq_f5,freq_f6,freq_f7,freq_f8,freq_f9,freq_f10,freq_f11,freq_f12,freq_f13,freq_f14,freq_f15,freq_f16,freq_f17,freq_f18,freq_f19,freq_f20,freq_f21,freq_f22,freq_f23,freq_f24,freq_f25,freq_f26,freq_f27,freq_f28,freq_f29,freq_f30,freq_f31,freq_f32,freq_f33,freq_f34,freq_f35,freq_f36,freq_f37,freq_f38,freq_f39,freq_f40,freq_f41,freq_f42,freq_f43,freq_f44,freq_f45,freq_f46,freq_f47,freq_f48,msc_f1,msc_f2,msc_f3,msc_f4,msc_f5,msc_f6,msc_f7,msc_f8,msc_f9,msc_f10,msc_f11,msc_f12,msc_f13,msc_f14,msc_f15,msc_f16,msc_f17,msc_f18,msc_f19,msc_f20,msc_f21,msc_f22,msc_f23,msc_f24,msc_f25,msc_f26,msc_f27,msc_f28
5,Curv_CCW,1,0.00855,0.0108,0.00012,0.11667,0.485,0.653,12.0251,0.00813,0.01019,0.0001,0.1039,0.5,0.669,11.37438,0.00864,0.01073,0.00012,0.11516,0.501,0.654,12.06173,0.00883,0.01111,0.00012,0.12337,0.489,0.647,12.25671,0.00882,0.0111,0.00012,0.12313,0.464,0.664,12.30567,0.00841,0.01051,0.00011,0.1105,0.48,0.649,11.67521,0.00895,0.01119,0.00013,0.12533,0.489,0.664,12.45757,0.00916,0.01138,0.00013,0.12951,0.517,0.685,13.08883,248.13055,246.09375,23.4375,0.0,3e-05,0.10235,257.27741,257.8125,156.25,0.0,3e-05,0.0661,250.74729,253.90625,42.96875,0.0,3e-05,0.09713,241.94897,238.28125,476.5625,0.0,3e-05,0.10198,247.13847,238.28125,164.0625,0.0,3e-05,0.06877,241.31159,246.09375,296.875,0.0,3e-05,0.08808,241.47681,226.5625,121.09375,0.0,3e-05,0.06805,255.23109,253.90625,191.40625,0.0,3e-05,0.05693,0.33368,0.32166,0.32143,0.35641,0.35248,0.32544,0.35141,0.30119,0.31735,0.33914,0.32911,0.31552,0.35102,0.3618,0.3354,0.31044,0.33486,0.34879,0.36122,0.32909,0.35322,0.33226,0.33205,0.34671,0.3246,0.33217,0.33568,0.34347
5,Curv_CCW,1,0.00911,0.01151,0.00013,0.13242,0.461,0.642,12.36404,0.00844,0.01052,0.00011,0.11074,0.491,0.655,11.75944,0.00877,0.01088,0.00012,0.11834,0.498,0.679,12.44703,0.00901,0.01136,0.00013,0.12911,0.51,0.645,12.74186,0.00891,0.01124,0.00013,0.12641,0.471,0.669,12.34381,0.00867,0.01094,0.00012,0.11969,0.491,0.648,12.29071,0.00853,0.0107,0.00011,0.11443,0.511,0.687,12.26564,0.00904,0.01135,0.00013,0.12879,0.515,0.672,12.62136,231.08446,230.46875,31.25,0.0,3e-05,0.12162,242.67391,238.28125,132.8125,0.0,3e-05,0.0941,245.26513,242.1875,316.40625,0.0,3e-05,0.08534,256.08148,265.625,292.96875,0.0,3e-05,0.07522,244.41727,230.46875,355.46875,0.0,3e-05,0.08513,251.63929,257.8125,70.3125,0.0,3e-05,0.07218,254.95799,253.90625,70.3125,0.0,3e-05,0.06399,244.50007,246.09375,207.03125,0.0,3e-05,0.07546,0.36283,0.33792,0.30813,0.35052,0.31348,0.35293,0.36411,0.3269,0.32519,0.33085,0.31848,0.33524,0.36791,0.31649,0.32256,0.36064,0.33067,0.3296,0.33233,0.35018,0.36144,0.34012,0.35285,0.32724,0.34098,0.34494,0.32761,0.36556
5,Curv_CCW,1,0.00943,0.01188,0.00014,0.14105,0.473,0.664,13.17293,0.00863,0.01076,0.00012,0.11585,0.484,0.653,11.96267,0.00871,0.01084,0.00012,0.11758,0.505,0.676,12.27517,0.00873,0.01097,0.00012,0.12028,0.476,0.645,12.23305,0.00923,0.01158,0.00013,0.13401,0.474,0.651,12.48439,0.00873,0.01095,0.00012,0.11987,0.503,0.658,12.50413,0.00866,0.01078,0.00012,0.11611,0.491,0.681,12.16771,0.009,0.01126,0.00013,0.12683,0.504,0.666,12.51327,238.79008,238.28125,70.3125,0.0,4e-05,0.09473,243.25858,238.28125,300.78125,0.0,3e-05,0.08526,249.69364,250.0,132.8125,0.0,3e-05,0.07511,250.48193,253.90625,359.375,0.0,3e-05,0.05623,241.36055,230.46875,480.46875,0.0,3e-05,0.09159,253.37904,253.90625,281.25,0.0,3e-05,0.08518,248.3616,250.0,308.59375,0.0,3e-05,0.06722,248.86543,242.1875,78.125,0.0,3e-05,0.05657,0.36625,0.32985,0.33634,0.32239,0.33353,0.35744,0.31348,0.34839,0.32159,0.34524,0.32568,0.33994,0.32981,0.32735,0.33876,0.31781,0.31613,0.35116,0.36541,0.33607,0.36408,0.34407,0.35444,0.35879,0.36695,0.34179,0.34489,0.35118
5,Curv_CCW,1,0.00927,0.01166,0.00014,0.13602,0.495,0.677,13.25102,0.00844,0.01037,0.00011,0.10746,0.491,0.664,11.52821,0.0085,0.0108,0.00012,0.11664,0.523,0.674,12.29726,0.00837,0.01053,0.00011,0.11091,0.483,0.643,11.83973,0.00911,0.01138,0.00013,0.12959,0.495,0.66,12.57865,0.00923,0.01136,0.00013,0.12894,0.507,0.676,13.18549,0.00892,0.01095,0.00012,0.11988,0.485,0.674,12.26616,0.00868,0.01088,0.00012,0.11827,0.498,0.674,12.52548,258.91229,273.4375,289.0625,0.0,4e-05,0.09289,246.77793,242.1875,105.46875,0.0,3e-05,0.07025,258.34066,265.625,359.375,0.0,3e-05,0.07611,255.43075,253.90625,468.75,0.0,3e-05,0.06191,245.54512,242.1875,171.875,0.0,3e-05,0.08715,257.32805,265.625,433.59375,0.0,3e-05,0.06485,242.74525,226.5625,152.34375,0.0,3e-05,0.07137,260.97223,257.8125,484.375,0.0,3e-05,0.07325,0.33607,0.32187,0.35882,0.34719,0.31276,0.34529,0.33161,0.36868,0.34421,0.33297,0.35319,0.35055,0.29559,0.36611,0.37602,0.34984,0.37438,0.33367,0.36589,0.32169,0.37598,0.3721,0.34912,0.39148,0.32974,0.34341,0.34529,0.34254
5,Curv_CCW,1,0.00882,0.01127,0.00013,0.12704,0.495,0.671,12.53065,0.00861,0.01067,0.00011,0.11382,0.496,0.672,11.91062,0.00853,0.01095,0.00012,0.11981,0.518,0.675,12.39254,0.00854,0.01067,0.00011,0.11386,0.528,0.652,12.40388,0.00873,0.01096,0.00012,0.1201,0.518,0.684,12.41134,0.00916,0.01138,0.00013,0.12945,0.51,0.66,13.18948,0.00883,0.01088,0.00012,0.11833,0.501,0.67,12.5282,0.00845,0.01067,0.00011,0.11392,0.507,0.668,12.21086,249.85347,253.90625,117.1875,0.0,3e-05,0.08328,252.97865,253.90625,105.46875,0.0,3e-05,0.07865,253.89458,261.71875,421.875,0.0,3e-05,0.08766,257.35571,265.625,371.09375,0.0,3e-05,0.07515,249.57851,261.71875,292.96875,0.0,3e-05,0.08167,259.2615,257.8125,492.1875,0.0,3e-05,0.07229,255.73523,242.1875,167.96875,0.0,3e-05,0.07575,249.91501,261.71875,359.375,0.0,3e-05,0.06513,0.34712,0.32708,0.34721,0.37226,0.33666,0.33568,0.363,0.33897,0.3607,0.34632,0.38687,0.31975,0.33364,0.35339,0.33679,0.3485,0.36762,0.32181,0.32988,0.38824,0.34878,0.35878,0.33206,0.31062,0.34566,0.30371,0.33213,0.3204
5,Curv_CCW,1,0.00865,0.01096,0.00012,0.12004,0.514,0.684,12.41855,0.00886,0.01118,0.00012,0.12495,0.483,0.668,12.50363,0.00866,0.01102,0.00012,0.12148,0.499,0.65,12.30875,0.00886,0.01108,0.00012,0.1228,0.531,0.662,12.72852,0.00889,0.01112,0.00012,0.12357,0.483,0.656,12.2323,0.0087,0.01108,0.00012,0.12282,0.495,0.645,12.47093,0.00897,0.01116,0.00012,0.12462,0.508,0.677,12.85828,0.00885,0.01109,0.00012,0.12306,0.497,0.662,12.48585,256.79184,257.8125,121.09375,0.0,3e-05,0.06959,246.05075,246.09375,105.46875,0.0,3e-05,0.07751,248.66297,250.0,332.03125,0.0,3e-05,0.09135,259.45114,269.53125,39.0625,0.0,3e-05,0.07583,244.91386,242.1875,363.28125,0.0,3e-05,0.09818,256.11286,261.71875,371.09375,0.0,3e-05,0.07621,260.69881,265.625,460.9375,0.0,3e-05,0.07362,253.92374,257.8125,429.6875,0.0,3e-05,0.05211,0.34555,0.32022,0.37332,0.38064,0.3586,0.34348,0.33379,0.3451,0.31268,0.31454,0.37117,0.35832,0.31712,0.3545,0.35135,0.3571,0.33557,0.36062,0.34913,0.35598,0.34204,0.33122,0.31609,0.33287,0.35851,0.36698,0.33169,0.34991
5,Curv_CCW,1,0.00882,0.01101,0.00012,0.12124,0.521,0.675,12.70732,0.00879,0.01098,0.00012,0.12061,0.476,0.653,12.0863,0.00858,0.01069,0.00011,0.11428,0.479,0.649,11.63432,0.00857,0.01081,0.00012,0.11693,0.511,0.67,11.92263,0.00904,0.01124,0.00013,0.12627,0.49,0.65,12.51572,0.0086,0.01088,0.00012,0.11837,0.477,0.641,12.09923,0.00891,0.01119,0.00013,0.12532,0.515,0.701,12.83315,0.00872,0.01099,0.00012,0.12076,0.475,0.663,12.02128,262.98452,265.625,453.125,0.0,3e-05,0.07224,234.2998,222.65625,390.625,0.0,3e-05,0.09268,239.19319,226.5625,226.5625,0.0,3e-05,0.08754,247.11742,234.375,35.15625,0.0,3e-05,0.09114,246.5471,242.1875,363.28125,0.0,3e-05,0.0889,246.69858,250.0,58.59375,0.0,3e-05,0.06251,252.10312,257.8125,355.46875,0.0,3e-05,0.05707,239.30897,234.375,70.3125,0.0,3e-05,0.09473,0.33885,0.31442,0.33043,0.34979,0.30766,0.36096,0.36044,0.36304,0.35092,0.32304,0.34789,0.34978,0.30497,0.38483,0.33537,0.33806,0.3348,0.34862,0.33504,0.32772,0.37781,0.30393,0.3334,0.35793,0.33945,0.32026,0.36858,0.31974
5,Curv_CCW,1,0.00878,0.01107,0.00012,0.12251,0.505,0.663,12.66178,0.00887,0.01104,0.00012,0.12195,0.484,0.656,12.21904,0.00857,0.01066,0.00011,0.11374,0.489,0.652,11.68304,0.00831,0.01055,0.00011,0.11124,0.491,0.668,11.61082,0.00892,0.01105,0.00012,0.1221,0.498,0.651,12.55991,0.00859,0.01085,0.00012,0.11765,0.475,0.663,12.2523,0.0088,0.01106,0.00012,0.12237,0.529,0.691,12.80337,0.0085,0.01077,0.00012,0.11609,0.466,0.669,11.61467,252.1216,246.09375,179.6875,0.0,3e-05,0.07593,246.18664,238.28125,222.65625,0.0,3e-05,0.08487,246.39198,234.375,187.5,0.0,3e-05,0.07677,243.0863,242.1875,3.90625,0.0,3e-05,0.07889,256.21431,250.0,195.3125,0.0,3e-05,0.072,247.54577,246.09375,85.9375,0.0,3e-05,0.06985,266.72815,277.34375,355.46875,0.0,3e-05,0.05389,237.34766,226.5625,156.25,0.0,3e-05,0.10981,0.35303,0.34484,0.3318,0.34062,0.32346,0.31564,0.33633,0.36224,0.3249,0.32757,0.33023,0.31882,0.32633,0.33773,0.3553,0.3332,0.34709,0.31324,0.31684,0.35058,0.30328,0.34187,0.33604,0.33279,0.35444,0.31534,0.33479,0.32146
5,Curv_CCW,1,0.00907,0.01126,0.00013,0.1267,0.501,0.683,12.84359,0.0092,0.01139,0.00013,0.12979,0.507,0.664,12.8943,0.00846,0.01054,0.00011,0.11114,0.501,0.649,11.90701,0.00843,0.01066,0.00011,0.11357,0.473,0.648,11.78514,0.00877,0.0108,0.00012,0.11674,0.499,0.646,12.27694,0.00871,0.01103,0.00012,0.12163,0.49,0.674,12.54918,0.00873,0.01101,0.00012,0.12114,0.51,0.656,12.43293,0.0089,0.01119,0.00013,0.12524,0.478,0.651,12.22791,254.00215,253.90625,121.09375,0.0,3e-05,0.06394,253.9756,246.09375,484.375,0.0,3e-05,0.06133,252.45408,250.0,89.84375,0.0,3e-05,0.05179,245.5906,250.0,105.46875,0.0,3e-05,0.07934,248.96127,246.09375,312.5,0.0,3e-05,0.07503,250.10415,242.1875,85.9375,0.0,3e-05,0.06648,250.75892,242.1875,246.09375,0.0,3e-05,0.07009,241.95253,230.46875,136.71875,0.0,3e-05,0.07951,0.33647,0.31172,0.33332,0.32818,0.37531,0.3282,0.31448,0.31241,0.34894,0.31264,0.33663,0.33522,0.31633,0.34837,0.32755,0.3571,0.33499,0.30601,0.32188,0.33734,0.33976,0.34582,0.32049,0.32582,0.34018,0.3084,0.34573,0.34392
6,Curv_CCW,0,0.00835,0.01037,0.0001,0.1075,0.496,0.671,11.38517,0.00779,0.00985,9e-05,0.09711,0.496,0.674,10.77666,0.00838,0.01044,0.0001,0.10895,0.501,0.662,11.71336,0.00851,0.01061,0.00011,0.11253,0.495,0.664,11.70774,0.00828,0.01026,0.0001,0.10528,0.455,0.67,11.11146,0.00839,0.01055,0.0001,0.11133,0.488,0.649,11.45493,0.00823,0.01038,0.0001,0.10781,0.489,0.655,11.46552,0.00823,0.01022,0.0001,0.10444,0.496,0.677,11.15266,251.81486,242.1875,226.5625,0.0,3e-05,0.07652,248.08085,253.90625,320.3125,0.0,2e-05,0.07428,259.87644,265.625,378.90625,0.0,3e-05,0.06569,242.42534,242.1875,242.1875,0.0,3e-05,0.07934,255.24945,261.71875,78.125,0.0,2e-05,0.07838,265.47486,273.4375,394.53125,0.0,3e-05,0.07049,258.35701,257.8125,445.3125,0.0,3e-05,0.06844,254.12208,269.53125,289.0625,0.0,2e-05,0.07518,0.33184,0.3511,0.32672,0.34926,0.34096,0.37795,0.35434,0.35688,0.34034,0.36488,0.33173,0.3561,0.34563,0.38521,0.34825,0.35423,0.3528,0.32011,0.32963,0.37834,0.32864,0.34761,0.31802,0.38413,0.33545,0.35228,0.34767,0.33517
6,Curv_CCW,0,0.00891,0.01109,0.0001,0.12305,0.424,0.675,11.1658,0.00882,0.01118,0.0001,0.12491,0.439,0.665,11.56116,0.00903,0.01124,0.0001,0.1263,0.433,0.657,11.56817,0.00899,0.01124,0.0001,0.12633,0.452,0.68,11.54512,0.00917,0.01141,0.0001,0.1301,0.409,0.67,11.30884,0.0091,0.01137,0.0001,0.1292,0.429,0.656,11.19639,0.0089,0.01112,0.0001,0.12356,0.402,0.655,11.15702,0.00904,0.01115,0.0001,0.12428,0.431,0.657,10.9927,250.2216,246.09375,234.375,0.0,2e-05,0.06798,257.87596,261.71875,230.46875,0.0,3e-05,0.0574,247.81525,250.0,93.75,0.0,3e-05,0.0715,253.79809,250.0,199.21875,0.0,3e-05,0.07757,258.89436,261.71875,125.0,0.0,2e-05,0.06376,255.71944,265.625,484.375,0.0,3e-05,0.08201,255.49,261.71875,339.84375,0.0,2e-05,0.0612,247.78871,242.1875,164.0625,0.0,2e-05,0.08912,0.35544,0.33507,0.35626,0.3404,0.33782,0.3158,0.33618,0.35277,0.358,0.35931,0.3455,0.36124,0.33595,0.35389,0.34796,0.34498,0.34827,0.33335,0.31576,0.34767,0.35526,0.36793,0.34377,0.35282,0.36586,0.30415,0.34248,0.31657
6,Curv_CCW,0,0.01001,0.01232,0.0001,0.15189,0.325,0.653,10.79642,0.00986,0.01241,0.00011,0.15413,0.37,0.663,11.76313,0.00995,0.01226,0.0001,0.15023,0.364,0.669,11.06444,0.00994,0.01234,0.0001,0.15224,0.356,0.676,11.09884,0.01027,0.0127,0.00011,0.1612,0.347,0.654,11.36463,0.01013,0.01248,0.0001,0.15563,0.36,0.664,11.06386,0.00978,0.01208,9e-05,0.14585,0.325,0.664,10.69239,0.01049,0.01287,0.0001,0.16573,0.343,0.66,11.35134,246.4377,242.1875,378.90625,0.0,2e-05,0.07237,252.20919,253.90625,183.59375,0.0,3e-05,0.05252,240.08885,234.375,218.75,0.0,2e-05,0.09814,250.29674,246.09375,390.625,0.0,3e-05,0.07601,247.27998,242.1875,210.9375,0.0,3e-05,0.09256,250.08197,246.09375,113.28125,0.0,3e-05,0.0903,250.69123,250.0,242.1875,0.0,2e-05,0.07335,246.30073,250.0,265.625,0.0,3e-05,0.07747,0.32678,0.35137,0.31563,0.32189,0.33945,0.34982,0.35864,0.36564,0.36128,0.37983,0.38082,0.34753,0.33836,0.31294,0.36428,0.33566,0.32811,0.35285,0.34291,0.37579,0.339,0.32719,0.33356,0.36642,0.32831,0.31244,0.30312,0.30872
6,Curv_CCW,0,0.01144,0.01391,0.0001,0.19337,0.266,0.624,10.74805,0.01131,0.01388,0.0001,0.19256,0.298,0.678,11.80272,0.01143,0.01397,0.0001,0.19511,0.29,0.67,11.04632,0.01137,0.01377,0.0001,0.18963,0.254,0.674,10.7998,0.01189,0.01445,0.00011,0.20868,0.262,0.64,11.36763,0.0117,0.01417,0.0001,0.20085,0.276,0.645,11.15913,0.01115,0.01358,9e-05,0.1843,0.27,0.663,10.73846,0.01184,0.01441,0.00011,0.20771,0.282,0.669,11.88502,242.8679,242.1875,410.15625,0.0,2e-05,0.093,260.9356,261.71875,183.59375,0.0,3e-05,0.04567,234.05378,218.75,218.75,0.0,3e-05,0.10914,259.71148,265.625,128.90625,0.0,2e-05,0.07765,249.00779,250.0,496.09375,0.0,3e-05,0.09051,251.02346,246.09375,386.71875,0.0,2e-05,0.08448,240.82688,246.09375,74.21875,0.0,2e-05,0.0869,264.27373,277.34375,308.59375,0.0,3e-05,0.07485,0.37379,0.30566,0.34037,0.33102,0.35136,0.34356,0.38422,0.30721,0.34184,0.36679,0.3624,0.34452,0.33083,0.32968,0.33575,0.34384,0.30846,0.36121,0.32307,0.37723,0.33355,0.32777,0.34962,0.33932,0.35435,0.31884,0.32927,0.32633
6,Curv_CCW,0,0.01337,0.01585,0.0001,0.25111,0.206,0.631,10.87437,0.01352,0.01613,0.0001,0.26031,0.186,0.667,11.58347,0.0137,0.01641,0.00011,0.26916,0.204,0.661,11.30879,0.01351,0.016,0.0001,0.2559,0.182,0.664,11.27805,0.01346,0.01602,0.0001,0.25662,0.184,0.636,11.04344,0.01362,0.01613,0.0001,0.26023,0.206,0.635,11.33362,0.01389,0.01637,0.0001,0.26794,0.17,0.673,11.12724,0.01328,0.01591,0.0001,0.25303,0.196,0.654,11.48975,240.14844,234.375,35.15625,0.0,3e-05,0.10608,257.40794,265.625,265.625,0.0,3e-05,0.06337,239.26436,230.46875,70.3125,0.0,3e-05,0.07664,251.50923,246.09375,101.5625,0.0,2e-05,0.07306,251.88305,253.90625,39.0625,0.0,3e-05,0.06694,242.92204,234.375,238.28125,0.0,3e-05,0.08488,256.74636,265.625,148.4375,0.0,3e-05,0.07966,248.36079,246.09375,335.9375,0.0,3e-05,0.09124,0.34737,0.31877,0.31838,0.36571,0.32859,0.35371,0.32829,0.36897,0.34545,0.34944,0.34727,0.37258,0.35133,0.36576,0.3311,0.33528,0.35047,0.35446,0.30134,0.35237,0.34168,0.37689,0.34662,0.34762,0.35549,0.32336,0.31268,0.36791
6,Curv_CCW,0,0.0156,0.01811,0.0001,0.32798,0.142,0.658,11.11986,0.01556,0.01805,0.0001,0.32589,0.113,0.658,11.26166,0.01594,0.01856,0.00011,0.34441,0.138,0.653,11.31566,0.01574,0.01817,0.00011,0.33013,0.146,0.655,11.64833,0.01565,0.01816,0.0001,0.32987,0.116,0.654,10.70533,0.01547,0.01792,0.0001,0.32121,0.138,0.648,11.43693,0.01573,0.01812,0.0001,0.32849,0.11,0.672,11.03651,0.01569,0.01808,0.0001,0.32689,0.116,0.645,11.04544,253.35352,246.09375,93.75,0.0,2e-05,0.06617,253.04561,250.0,320.3125,0.0,3e-05,0.06846,245.63032,253.90625,74.21875,0.0,3e-05,0.07091,245.3125,238.28125,101.5625,0.0,3e-05,0.08115,244.2137,242.1875,74.21875,0.0,2e-05,0.07212,252.9217,261.71875,320.3125,0.0,3e-05,0.05857,252.85722,257.8125,85.9375,0.0,3e-05,0.06693,252.42633,242.1875,214.84375,0.0,2e-05,0.0662,0.34395,0.31789,0.3471,0.31205,0.36676,0.34191,0.35032,0.35744,0.33411,0.35087,0.35887,0.3445,0.35197,0.33142,0.35524,0.31179,0.35885,0.32181,0.36444,0.3279,0.3359,0.33799,0.30594,0.36122,0.34053,0.36382,0.33252,0.34601
6,Curv_CCW,0,0.01782,0.02023,0.00011,0.40916,0.097,0.673,11.60289,0.01795,0.02026,0.0001,0.41043,0.078,0.645,11.17189,0.01779,0.02025,0.00011,0.41001,0.092,0.658,11.37346,0.0175,0.0197,0.0001,0.38827,0.094,0.64,10.80671,0.01808,0.02049,0.0001,0.4199,0.066,0.668,11.02322,0.01772,0.02004,0.0001,0.40153,0.078,0.675,11.5627,0.01765,0.02023,0.00011,0.40926,0.082,0.658,11.43176,0.01768,0.01985,9e-05,0.39393,0.065,0.654,10.68802,246.34748,242.1875,398.4375,0.0,3e-05,0.06403,252.22822,246.09375,472.65625,0.0,2e-05,0.07583,240.5827,246.09375,277.34375,0.0,3e-05,0.06917,239.95722,230.46875,371.09375,0.0,2e-05,0.07688,248.76484,246.09375,74.21875,0.0,3e-05,0.07146,260.27713,265.625,496.09375,0.0,3e-05,0.06377,257.59795,257.8125,179.6875,0.0,3e-05,0.06479,251.21198,246.09375,140.625,0.0,2e-05,0.0748,0.3499,0.32642,0.36222,0.33517,0.33768,0.34594,0.33903,0.33503,0.34381,0.33987,0.32621,0.32916,0.35244,0.30794,0.34804,0.33952,0.34607,0.33276,0.34208,0.3666,0.31122,0.33262,0.33549,0.33923,0.3258,0.32945,0.34533,0.32821
6,Curv_CCW,0,0.02031,0.0226,0.00011,0.51095,0.05,0.663,11.68483,0.02023,0.02234,0.0001,0.49911,0.048,0.652,10.7484,0.0204,0.02264,0.0001,0.51252,0.042,0.655,11.21447,0.02006,0.0223,0.0001,0.49713,0.05,0.63,10.94453,0.01999,0.02232,0.00011,0.49814,0.044,0.678,11.63022,0.02004,0.02222,0.0001,0.49384,0.046,0.655,11.06578,0.02061,0.02295,0.00011,0.52671,0.036,0.66,11.50264,0.01942,0.02157,9e-05,0.46508,0.033,0.664,10.73567,244.9537,234.375,144.53125,0.0,3e-05,0.06318,238.26966,234.375,179.6875,0.0,3e-05,0.08634,250.35363,250.0,66.40625,0.0,3e-05,0.06587,241.1279,234.375,183.59375,0.0,3e-05,0.07242,259.66744,265.625,464.84375,0.0,3e-05,0.06424,250.04492,250.0,496.09375,0.0,3e-05,0.08214,258.67188,257.8125,218.75,0.0,3e-05,0.06308,258.92637,261.71875,316.40625,0.0,2e-05,0.07165,0.34526,0.29259,0.3134,0.33006,0.33104,0.33724,0.34939,0.3331,0.35158,0.35328,0.33861,0.35422,0.32467,0.36698,0.35023,0.35727,0.33992,0.36162,0.34237,0.31365,0.33925,0.31063,0.34047,0.33668,0.35536,0.33512,0.33445,0.33545
6,Curv_CCW,0,0.02284,0.02486,0.0001,0.6178,0.032,0.661,11.24178,0.02254,0.02462,0.0001,0.60606,0.034,0.658,10.84647,0.02264,0.02472,0.0001,0.61095,0.016,0.656,11.1883,0.02257,0.02469,0.0001,0.6094,0.024,0.639,11.19485,0.02219,0.02435,0.00011,0.59282,0.026,0.663,11.1294,0.02229,0.02434,0.0001,0.59247,0.024,0.661,10.84948,0.02289,0.02486,0.0001,0.618,0.01,0.675,11.07132,0.02187,0.02395,0.0001,0.57377,0.024,0.646,11.03659,253.33782,253.90625,144.53125,0.0,3e-05,0.05957,239.40426,230.46875,234.375,0.0,2e-05,0.10012,243.21044,234.375,390.625,0.0,3e-05,0.10724,241.94911,230.46875,214.84375,0.0,3e-05,0.04999,241.0248,226.5625,312.5,0.0,3e-05,0.11065,238.83979,226.5625,304.6875,0.0,3e-05,0.09029,252.66919,253.90625,113.28125,0.0,2e-05,0.08452,246.7884,242.1875,453.125,0.0,2e-05,0.07721,0.36053,0.33235,0.33479,0.34435,0.35785,0.32333,0.322,0.33287,0.32702,0.34154,0.32878,0.3526,0.29968,0.35274,0.36549,0.35754,0.34779,0.36368,0.34728,0.33136,0.31848,0.30479,0.3508,0.32882,0.33617,0.30903,0.34365,0.33573
6,Curv_CCW,0,0.02473,0.02652,0.0001,0.7034,0.018,0.68,11.11067,0.02525,0.02724,0.00011,0.74217,0.014,0.673,11.21702,0.02457,0.02647,0.0001,0.70076,0.012,0.673,11.11686,0.02494,0.0269,0.0001,0.72376,0.012,0.659,11.11445,0.02503,0.02695,0.0001,0.72623,0.008,0.654,10.81828,0.02516,0.02701,0.0001,0.72952,0.01,0.677,10.99322,0.02537,0.02712,9e-05,0.73535,0.006,0.693,11.06446,0.02457,0.02651,0.0001,0.703,0.016,0.644,11.07056,253.36168,253.90625,23.4375,0.0,2e-05,0.10105,246.6701,234.375,308.59375,0.0,3e-05,0.08492,247.59325,242.1875,371.09375,0.0,2e-05,0.1106,241.67663,242.1875,304.6875,0.0,3e-05,0.06469,236.53617,234.375,398.4375,0.0,2e-05,0.10743,254.02538,250.0,460.9375,0.0,2e-05,0.06723,274.40732,285.15625,496.09375,0.0,2e-05,0.04857,251.71969,250.0,105.46875,0.0,3e-05,0.06109,0.34459,0.34899,0.3546,0.34188,0.36673,0.33243,0.33525,0.33645,0.33241,0.3482,0.3526,0.37347,0.32016,0.353,0.33262,0.35845,0.32427,0.3435,0.3393,0.3507,0.32336,0.34708,0.35564,0.34837,0.33834,0.35392,0.35388,0.35699
6,Curv_CCW,0,0.02718,0.02901,0.0001,0.84163,0.006,0.676,11.46036,0.02739,0.0292,0.0001,0.85242,0.006,0.685,11.43048,0.02713,0.0288,0.0001,0.8296,0.012,0.671,10.8318,0.02762,0.02946,0.00011,0.86768,0.004,0.669,11.50486,0.02779,0.02961,0.00011,0.87681,0.006,0.668,11.40836,0.02759,0.02926,0.0001,0.85609,0.002,0.667,11.04084,0.02762,0.02937,0.0001,0.86245,0.002,0.673,11.36058,0.02768,0.02937,0.0001,0.86262,0.004,0.668,10.81983,256.43263,261.71875,351.5625,0.0,3e-05,0.08862,248.85674,242.1875,230.46875,0.0,2e-05,0.08234,256.16471,257.8125,218.75,0.0,2e-05,0.07308,246.08717,253.90625,66.40625,0.0,3e-05,0.0685,244.91923,242.1875,441.40625,0.0,2e-05,0.09406,255.62622,261.71875,480.46875,0.0,2e-05,0.09065,258.38004,273.4375,468.75,0.0,2e-05,0.07225,242.59434,253.90625,304.6875,0.0,2e-05,0.06949,0.3357,0.33626,0.33313,0.35015,0.3459,0.33237,0.33588,0.33674,0.32142,0.31424,0.33826,0.36579,0.37357,0.35208,0.34207,0.36743,0.33121,0.32262,0.33545,0.32705,0.33924,0.35707,0.3195,0.31494,0.32658,0.34369,0.32414,0.33145
